Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree,Training RAM 1st,Training RAM 25%,Training RAM 50%,Training RAM 75%,Total RAM,gc RAM
'bosch','xgboost-depthwise-O3','depth',10,4,985.1864,0.7256541,338,400,0.02,4095,12,1,1,1,5739548672,6415826944,7219068928,7239249920,7243759616,4676825088
'bosch','xgboost-lossguide-O3','depth',1,3,1324.809,0.7145333,1920,2000,0.02,7,3,1,1,1,2578468864,2578309120,2586877952,2586628096,2589171712,2572914688
'bosch','xgboost-lossguide-O3','depth',2,3,1058.981,0.7198081,1425,1500,0.02,15,4,1,1,1,3429961728,3435798528,3435507712,3436109824,3438489600,2609668096
'bosch','xgboost-lossguide-O3','depth',3,3,831.9622,0.7214592,977,1000,0.02,31,5,1,1,1,3528069120,3546705920,3536654336,3547443200,3548831744,2682011648
'bosch','xgboost-lossguide-O3','depth',4,3,943.3836,0.7223834,723,1000,0.02,63,6,1,1,1,3658350592,3753058304,3753562112,3754549248,3749494784,2819584000
'bosch','xgboost-lossguide-O3','depth',5,3,615.8477,0.7191517,399,500,0.02,127,7,1,1,1,3844669440,3947118592,4091265024,4090458112,4092608512,3019980800
'bosch','xgboost-lossguide-O3','depth',6,3,597.8515,0.7250211,328,400,0.02,255,8,1,1,1,4106919936,4295229440,4480958464,4517793792,4502573056,3248242688
'bosch','xgboost-lossguide-O3','depth',7,3,701.2357,0.7248398,391,400,0.02,511,9,1,1,1,4384378880,4697776128,4995448832,5007589376,4992307200,3515879424
'bosch','xgboost-lossguide-O3','depth',8,3,788.669,0.7228884,308,400,0.02,1023,10,1,1,1,4727230464,5192101888,5695594496,5697585152,5688958976,3953934336
'bosch','xgboost-lossguide-O3','depth',9,3,906.5015,0.7272562,343,400,0.02,2047,11,1,1,1,5266817024,5789450240,6380457984,6521720832,6518353920,4337803264
'bosch','xgboost-lossguide-O3','depth',10,3,997.7685,0.7256541,338,400,0.02,4095,12,1,1,1,5733650432,6410043392,7213293568,7233310720,7237718016,4672905216
'bosch','xgboost-depthwise-O3','depth',1,3,1331.488,0.7134534,1999,2000,0.02,7,3,1,1,1,2574565376,2578325504,2586894336,2586644480,2589179904,2572922880
'bosch','xgboost-depthwise-O3','depth',2,3,1049.776,0.7199073,1402,1500,0.02,15,4,1,1,1,3430494208,3436331008,3436040192,3436642304,3439034368,2609692672
'bosch','xgboost-depthwise-O3','depth',3,3,830.2427,0.7198976,955,1000,0.02,31,5,1,1,1,3528093696,3546730496,3544182784,3547475968,3548860416,2682404864
'bosch','xgboost-depthwise-O3','depth',4,3,944.2111,0.7223834,723,1000,0.02,63,6,1,1,1,3655839744,3751337984,3752484864,3753472000,3748425728,2819571712
'bosch','xgboost-depthwise-O3','depth',5,3,617.6694,0.7191517,399,500,0.02,127,7,1,1,1,3844530176,3946954752,4091359232,4090425344,4092579840,3019259904
'bosch','xgboost-depthwise-O3','depth',6,3,605.397,0.7250211,328,400,0.02,255,8,1,1,1,4107063296,4295102464,4480835584,4517662720,4502441984,3248250880
'bosch','xgboost-depthwise-O3','depth',7,3,703.0683,0.7248398,391,400,0.02,511,9,1,1,1,4385001472,4698394624,4995805184,5007958016,4992671744,3516882944
'bosch','xgboost-depthwise-O3','depth',8,3,786.3323,0.7228884,308,400,0.02,1023,10,1,1,1,4727787520,5192495104,5695913984,5697986560,5689102336,3953811456
'bosch','xgboost-depthwise-O3','depth',9,3,914.7001,0.7272562,343,400,0.02,2047,11,1,1,1,5266608128,5789261824,6380425216,6521729024,6518394880,4337893376
'bosch','xgboost-depthwise-O3','depth',10,3,989.1256,0.7256541,338,400,0.02,4095,12,1,1,1,5733367808,6409699328,7213125632,7233290240,7237812224,4673044480
'bosch','xgboost-lossguide-O3','depth',1,2,1708.909,0.7145333,1920,2000,0.02,7,3,1,1,1,2575986688,2575818752,2584399872,2584223744,2586632192,2570375168
'bosch','xgboost-lossguide-O3','depth',2,2,1388.879,0.7198081,1425,1500,0.02,15,4,1,1,1,3425316864,3431157760,3430866944,3431534592,3434024960,2607439872
'bosch','xgboost-lossguide-O3','depth',3,2,1086.556,0.7214592,977,1000,0.02,31,5,1,1,1,3521163264,3540144128,3530518528,3541307392,3543085056,2679959552
'bosch','xgboost-lossguide-O3','depth',4,2,1201.737,0.7223834,723,1000,0.02,63,6,1,1,1,3652722688,3747688448,3748311040,3749433344,3744382976,2816741376
'bosch','xgboost-lossguide-O3','depth',5,2,764.0213,0.7191517,399,500,0.02,127,7,1,1,1,3839016960,3941470208,4085755904,4085235712,4087336960,3017605120
'bosch','xgboost-lossguide-O3','depth',6,2,725.1501,0.7250211,328,400,0.02,255,8,1,1,1,4101603328,4289703936,4475637760,4512284672,4497051648,3246186496
'bosch','xgboost-lossguide-O3','depth',7,2,831.6883,0.7248398,391,400,0.02,511,9,1,1,1,4378992640,4692877312,4990812160,5002964992,4987682816,3514261504
'bosch','xgboost-lossguide-O3','depth',8,2,898.0632,0.7228884,308,400,0.02,1023,10,1,1,1,4721766400,5187096576,5690695680,5692764160,5683769344,3950202880
'bosch','xgboost-lossguide-O3','depth',9,2,1042.119,0.7272562,343,400,0.02,2047,11,1,1,1,5260546048,5783347200,6374756352,6516125696,6512791552,4334268416
'bosch','xgboost-lossguide-O3','depth',10,2,1148.654,0.7256541,338,400,0.02,4095,12,1,1,1,5727928320,6404874240,7208517632,7228653568,7233073152,4669390848
'bosch','xgboost-depthwise-O3','depth',1,2,1739.009,0.7134534,1999,2000,0.02,7,3,1,1,1,2572759040,2576506880,2585088000,2584850432,2586738688,2570481664
'bosch','xgboost-depthwise-O3','depth',2,2,1381.072,0.7199073,1402,1500,0.02,15,4,1,1,1,3425492992,3431342080,3431051264,3431718912,3434225664,2607505408
'bosch','xgboost-depthwise-O3','depth',3,2,1070.16,0.7198976,955,1000,0.02,31,5,1,1,1,3520598016,3539587072,3537252352,3540746240,3542519808,2679914496
'bosch','xgboost-depthwise-O3','depth',4,2,1188.726,0.7223834,723,1000,0.02,63,6,1,1,1,3650428928,3745832960,3747098624,3748102144,3743051776,2816962560
'bosch','xgboost-depthwise-O3','depth',5,2,760.2075,0.7191517,399,500,0.02,127,7,1,1,1,3838939136,3941449728,4085858304,4085153792,4086980608,3017269248
'bosch','xgboost-depthwise-O3','depth',6,2,720.9226,0.7250211,328,400,0.02,255,8,1,1,1,4101038080,4289343488,4475117568,4511965184,4496871424,3246292992
'bosch','xgboost-depthwise-O3','depth',7,2,824.9082,0.7248398,391,400,0.02,511,9,1,1,1,4379496448,4693413888,4991340544,5003493376,4988194816,3514335232
'bosch','xgboost-depthwise-O3','depth',8,2,920.7009,0.7228884,308,400,0.02,1023,10,1,1,1,4721352704,5186674688,5690224640,5692297216,5683597312,3950534656
'bosch','xgboost-depthwise-O3','depth',9,2,1035.397,0.7272562,343,400,0.02,2047,11,1,1,1,5260435456,5783269376,6374612992,6516031488,6512619520,4334440448
'bosch','xgboost-depthwise-O3','depth',10,2,1147.639,0.7256541,338,400,0.02,4095,12,1,1,1,5727412224,6404218880,7207911424,7228035072,7232544768,4669562880
'bosch','xgboost-lossguide-O3','depth',1,1,2771.358,0.7145333,1920,2000,0.02,7,3,1,1,1,2573996032,2573836288,2582409216,2582163456,2584571904,2568314880
'bosch','xgboost-lossguide-O3','depth',2,1,2243.873,0.7198081,1425,1500,0.02,15,4,1,1,1,3422040064,3427618816,3427356672,3427958784,3430334464,2604900352
'bosch','xgboost-lossguide-O3','depth',3,1,1711.005,0.7214592,977,1000,0.02,31,5,1,1,1,3516985344,3535781888,3526123520,3536912384,3538432000,2677313536
'bosch','xgboost-lossguide-O3','depth',4,1,1941.741,0.7223834,723,1000,0.02,63,6,1,1,1,3646930944,3742146560,3743186944,3744227328,3738914816,2814242816
'bosch','xgboost-lossguide-O3','depth',5,1,1168.765,0.7191517,399,500,0.02,127,7,1,1,1,3833262080,3935694848,4079976448,4079595520,4081688576,3014447104
'bosch','xgboost-lossguide-O3','depth',6,1,1081.496,0.7250211,328,400,0.02,255,8,1,1,1,4096028672,4284383232,4470472704,4507115520,4491894784,3243466752
'bosch','xgboost-lossguide-O3','depth',7,1,1208.216,0.7248398,391,400,0.02,511,9,1,1,1,4373344256,4687200256,4985139200,4997279744,4982001664,3510538240
'bosch','xgboost-lossguide-O3','depth',8,1,1312.993,0.7228884,308,400,0.02,1023,10,1,1,1,4716380160,5181718528,5685346304,5687398400,5678432256,3942187008
'bosch','xgboost-lossguide-O3','depth',9,1,1449.012,0.7272562,343,400,0.02,2047,11,1,1,1,5255254016,5778079744,6369583104,6511017984,6507597824,4331638784
'bosch','xgboost-lossguide-O3','depth',10,1,1503.405,0.7256541,338,400,0.02,4095,12,1,1,1,5722341376,6399320064,7203127296,7223312384,7227842560,4666654720
'bosch','xgboost-depthwise-O3','depth',1,1,2719.622,0.7134534,1999,2000,0.02,7,3,1,1,1,2570063872,2574622720,2583195648,2582818816,2584563712,2568306688
'bosch','xgboost-depthwise-O3','depth',2,1,2267.646,0.7199073,1402,1500,0.02,15,4,1,1,1,3422048256,3427627008,3427364864,3427966976,3430354944,2604908544
'bosch','xgboost-depthwise-O3','depth',3,1,1729.821,0.7198976,955,1000,0.02,31,5,1,1,1,3517009920,3535765504,3533471744,3536900096,3538546688,2676961280
'bosch','xgboost-depthwise-O3','depth',4,1,1909.223,0.7223834,723,1000,0.02,63,6,1,1,1,3647033344,3742248960,3743158272,3744161792,3739111424,2814451712
'bosch','xgboost-depthwise-O3','depth',5,1,1177.372,0.7191517,399,500,0.02,127,7,1,1,1,3833389056,3935948800,4080365568,4080099328,4081979392,3014471680
'bosch','xgboost-depthwise-O3','depth',6,1,1085.822,0.7250211,328,400,0.02,255,8,1,1,1,4095647744,4284215296,4469964800,4506820608,4491587584,3243552768
'bosch','xgboost-depthwise-O3','depth',7,1,1215.271,0.7248398,391,400,0.02,511,9,1,1,1,4373422080,4687069184,4985004032,4997156864,4981878784,3505344512
'bosch','xgboost-depthwise-O3','depth',8,1,1264.833,0.7228884,308,400,0.02,1023,10,1,1,1,4716027904,5181341696,5684977664,5687103488,5678280704,3947208704
'bosch','xgboost-depthwise-O3','depth',9,1,1466.102,0.7272562,343,400,0.02,2047,11,1,1,1,5254848512,5777891328,6369480704,6510923776,6507524096,4331085824
'bosch','xgboost-depthwise-O3','depth',10,1,1520.32,0.7256541,338,400,0.02,4095,12,1,1,1,5722402816,6399115264,7202811904,7222996992,7227547648,4667117568
'bosch','xgboost-lossguide-O3-fmath','depth',1,12,1030.325,0.7145333,1920,2000,0.02,7,3,1,1,1,2600710144,2600488960,2609061888,2608816128,2611359744,2595102720
'bosch','xgboost-lossguide-O3-fmath','depth',2,12,830.2507,0.7198081,1425,1500,0.02,15,4,1,1,1,3478237184,3483496448,3482791936,3483328512,3485560832,2631413760
'bosch','xgboost-lossguide-O3-fmath','depth',3,12,691.0501,0.7214592,977,1000,0.02,31,5,1,1,1,3572686848,3591634944,3581796352,3592716288,3593867264,2703536128
'bosch','xgboost-lossguide-O3-fmath','depth',4,12,838.879,0.7223834,723,1000,0.02,63,6,1,1,1,3702702080,3797499904,3798421504,3798560768,3793117184,2840612864
'bosch','xgboost-lossguide-O3-fmath','depth',5,12,598.1126,0.7191517,399,500,0.02,127,7,1,1,1,3888664576,3991236608,4135354368,4134240256,4135899136,3041845248
'bosch','xgboost-lossguide-O3-fmath','depth',6,12,641.4003,0.7250211,328,400,0.02,255,8,1,1,1,4152840192,4340776960,4526280704,4562161664,4546428928,3270529024
'bosch','xgboost-lossguide-O3-fmath','depth',7,12,797.9421,0.7248398,391,400,0.02,511,9,1,1,1,4431056896,4744400896,5040754688,5051699200,5036290048,3534954496
'bosch','xgboost-lossguide-O3-fmath','depth',8,12,955.0129,0.7228884,308,400,0.02,1023,10,1,1,1,4773220352,5237915648,5739802624,5741264896,5732524032,3984502784
'bosch','xgboost-lossguide-O3-fmath','depth',9,12,1150.252,0.7272562,343,400,0.02,2047,11,1,1,1,5311897600,5834518528,6424195072,6564159488,6560907264,4367568896
'bosch','xgboost-lossguide-O3-fmath','depth',10,12,1330.314,0.7256541,338,400,0.02,4095,12,1,1,1,5779578880,6455943168,7258034176,7277199360,7281266688,4704382976
'bosch','xgboost-depthwise-O3-fmath','depth',1,12,1026.858,0.7134534,1999,2000,0.02,7,3,1,1,1,2595844096,2603991040,2612236288,2611728384,2613788672,2597531648
'bosch','xgboost-depthwise-O3-fmath','depth',2,12,791.3726,0.7199073,1402,1500,0.02,15,4,1,1,1,3477606400,3482841088,3482275840,3482877952,3484987392,2631401472
'bosch','xgboost-depthwise-O3-fmath','depth',3,12,690.4412,0.7198976,955,1000,0.02,31,5,1,1,1,3572576256,3591438336,3589226496,3592650752,3593900032,2703831040
'bosch','xgboost-depthwise-O3-fmath','depth',4,12,789.3098,0.7223834,723,1000,0.02,63,6,1,1,1,3703611392,3798245376,3799011328,3799285760,3793854464,2840031232
'bosch','xgboost-depthwise-O3-fmath','depth',5,12,595.4993,0.7191517,399,500,0.02,127,7,1,1,1,3888984064,3991584768,4135854080,4134608896,4136210432,3042045952
'bosch','xgboost-depthwise-O3-fmath','depth',6,12,626.671,0.7250211,328,400,0.02,255,8,1,1,1,4152561664,4340346880,4525371392,4561215488,4545703936,3269959680
'bosch','xgboost-depthwise-O3-fmath','depth',7,12,788.9413,0.7248398,391,400,0.02,511,9,1,1,1,4429852672,4743151616,5039710208,5050650624,5035249664,3533160448
'bosch','xgboost-depthwise-O3-fmath','depth',8,12,945.8522,0.7228884,308,400,0.02,1023,10,1,1,1,4773101568,5237768192,5740326912,5740834816,5732225024,3984195584
'bosch','xgboost-depthwise-O3-fmath','depth',9,12,1120.606,0.7272562,343,400,0.02,2047,11,1,1,1,5311008768,5834022912,6424264704,6564487168,6561120256,4368039936
'bosch','xgboost-depthwise-O3-fmath','depth',10,12,1323.37,0.7256541,338,400,0.02,4095,12,1,1,1,5779259392,6455689216,7257817088,7276834816,7281127424,4704665600
'bosch','xgboost-lossguide-O3-fmath','depth',1,6,1176.077,0.7145333,1920,2000,0.02,7,3,1,1,1,2585493504,2585313280,2593886208,2593640448,2596188160,2579931136
'bosch','xgboost-lossguide-O3-fmath','depth',2,6,926.8518,0.7198081,1425,1500,0.02,15,4,1,1,1,3444473856,3450281984,3450155008,3450691584,3453050880,2617036800
'bosch','xgboost-lossguide-O3-fmath','depth',3,6,741.5585,0.7214592,977,1000,0.02,31,5,1,1,1,3538800640,3557916672,3548315648,3559104512,3560882176,2689200128
'bosch','xgboost-lossguide-O3-fmath','depth',4,6,855.8853,0.7223834,723,1000,0.02,63,6,1,1,1,3669827584,3765215232,3766337536,3767394304,3762216960,2826403840
'bosch','xgboost-lossguide-O3-fmath','depth',5,6,576.3642,0.7191517,399,500,0.02,127,7,1,1,1,3861262336,3963764736,4107653120,4106768384,4108374016,3027148800
'bosch','xgboost-lossguide-O3-fmath','depth',6,6,580.7262,0.7250211,328,400,0.02,255,8,1,1,1,4124319744,4312100864,4497149952,4533608448,4518387712,3255980032
'bosch','xgboost-lossguide-O3-fmath','depth',7,6,705.1609,0.7248398,391,400,0.02,511,9,1,1,1,4401963008,4715274240,5012402176,5024690176,5009268736,3518627840
'bosch','xgboost-lossguide-O3-fmath','depth',8,6,806.9409,0.7228884,308,400,0.02,1023,10,1,1,1,4744114176,5208825856,5712207872,5714219008,5705482240,3963506688
'bosch','xgboost-lossguide-O3-fmath','depth',9,6,969.5116,0.7272562,343,400,0.02,2047,11,1,1,1,5277745152,5801226240,6393036800,6534258688,6531186688,4343681024
'bosch','xgboost-lossguide-O3-fmath','depth',10,6,1089.912,0.7256541,338,400,0.02,4095,12,1,1,1,5806624768,6482939904,7284592640,7303155712,7307313152,4673798144
'bosch','xgboost-depthwise-O3-fmath','depth',1,6,1171.523,0.7134534,1999,2000,0.02,7,3,1,1,1,2581606400,2585374720,2593947648,2593701888,2596241408,2579984384
'bosch','xgboost-depthwise-O3-fmath','depth',2,6,883.19,0.7199073,1402,1500,0.02,15,4,1,1,1,3443806208,3449606144,3449479168,3450015744,3452391424,2616819712
'bosch','xgboost-depthwise-O3-fmath','depth',3,6,742.1415,0.7198976,955,1000,0.02,31,5,1,1,1,3539427328,3558522880,3556253696,3559743488,3561549824,2689138688
'bosch','xgboost-depthwise-O3-fmath','depth',4,6,833.0894,0.7223834,723,1000,0.02,63,6,1,1,1,3669704704,3765018624,3766272000,3767197696,3762147328,2826518528
'bosch','xgboost-depthwise-O3-fmath','depth',5,6,577.0904,0.7191517,399,500,0.02,127,7,1,1,1,3861336064,3963764736,4107780096,4106899456,4108496896,3026952192
'bosch','xgboost-depthwise-O3-fmath','depth',6,6,557.845,0.7250211,328,400,0.02,255,8,1,1,1,4124418048,4312207360,4497326080,4534157312,4518936576,3263143936
'bosch','xgboost-depthwise-O3-fmath','depth',7,6,703.2506,0.7248398,391,400,0.02,511,9,1,1,1,4401598464,4714962944,5011374080,5023633408,5008207872,3525435392
'bosch','xgboost-depthwise-O3-fmath','depth',8,6,778.4509,0.7228884,308,400,0.02,1023,10,1,1,1,4744531968,5209214976,5712003072,5714063360,5705428992,3963719680
'bosch','xgboost-depthwise-O3-fmath','depth',9,6,961.1483,0.7272562,343,400,0.02,2047,11,1,1,1,5283348480,5805981696,6396329984,6537588736,6534131712,4337086464
'bosch','xgboost-depthwise-O3-fmath','depth',10,6,1070.237,0.7256541,338,400,0.02,4095,12,1,1,1,5804371968,6480650240,7281905664,7300714496,7304654848,4672200704
'bosch','xgboost-lossguide-O3-fmath','depth',1,5,1199.988,0.7145333,1920,2000,0.02,7,3,1,1,1,2583187456,2582982656,2591551488,2591301632,2593837056,2577580032
'bosch','xgboost-lossguide-O3-fmath','depth',2,5,938.7442,0.7198081,1425,1500,0.02,15,4,1,1,1,3439734784,3445542912,3445280768,3445882880,3448246272,2614403072
'bosch','xgboost-lossguide-O3-fmath','depth',3,5,748.1164,0.7214592,977,1000,0.02,31,5,1,1,1,3534483456,3553583104,3543793664,3554713600,3556360192,2687090688
'bosch','xgboost-lossguide-O3-fmath','depth',4,5,862.6331,0.7223834,723,1000,0.02,63,6,1,1,1,3665170432,3760492544,3761766400,3762757632,3757715456,2824085504
'bosch','xgboost-lossguide-O3-fmath','depth',5,5,580.8616,0.7191517,399,500,0.02,127,7,1,1,1,3851030528,3953983488,4098482176,4098166784,4100251648,3024568320
'bosch','xgboost-lossguide-O3-fmath','depth',6,5,573.9948,0.7250211,328,400,0.02,255,8,1,1,1,4118515712,4306333696,4491530240,4528361472,4513198080,3253030912
'bosch','xgboost-lossguide-O3-fmath','depth',7,5,678.3357,0.7248398,391,400,0.02,511,9,1,1,1,4396216320,4709576704,5006897152,5019033600,5003743232,3523358720
'bosch','xgboost-lossguide-O3-fmath','depth',8,5,782.8819,0.7228884,308,400,0.02,1023,10,1,1,1,4738641920,5203308544,5705920512,5708144640,5699530752,3959521280
'bosch','xgboost-lossguide-O3-fmath','depth',9,5,910.595,0.7272562,343,400,0.02,2047,11,1,1,1,5277732864,5800345600,6391046144,6532096000,6528897024,4344180736
'bosch','xgboost-lossguide-O3-fmath','depth',10,5,1055.69,0.7256541,338,400,0.02,4095,12,1,1,1,5813075968,6489395200,7290945536,7309275136,7313051648,4740341760
'bosch','xgboost-depthwise-O3-fmath','depth',1,5,1189.883,0.7134534,1999,2000,0.02,7,3,1,1,1,2579656704,2583433216,2592006144,2591760384,2594287616,2578030592
'bosch','xgboost-depthwise-O3-fmath','depth',2,5,944.5407,0.7199073,1402,1500,0.02,15,4,1,1,1,3439714304,3445542912,3445280768,3445882880,3448258560,2614444032
'bosch','xgboost-depthwise-O3-fmath','depth',3,5,758.1793,0.7198976,955,1000,0.02,31,5,1,1,1,3534434304,3553480704,3551055872,3554611200,3556286464,2686812160
'bosch','xgboost-depthwise-O3-fmath','depth',4,5,858.4444,0.7223834,723,1000,0.02,63,6,1,1,1,3665080320,3760422912,3761561600,3762683904,3757637632,2824028160
'bosch','xgboost-depthwise-O3-fmath','depth',5,5,580.5973,0.7191517,399,500,0.02,127,7,1,1,1,3855683584,3958108160,4101992448,4101226496,4102852608,3024732160
'bosch','xgboost-depthwise-O3-fmath','depth',6,5,575.8939,0.7250211,328,400,0.02,255,8,1,1,1,4118716416,4306493440,4491997184,4528828416,4513599488,3253264384
'bosch','xgboost-depthwise-O3-fmath','depth',7,5,698.9848,0.7248398,391,400,0.02,511,9,1,1,1,4396085248,4709462016,5006663680,5018812416,5003522048,3523268608
'bosch','xgboost-depthwise-O3-fmath','depth',8,5,793.4936,0.7228884,308,400,0.02,1023,10,1,1,1,4738895872,5203533824,5706072064,5708271616,5699530752,3959767040
'bosch','xgboost-depthwise-O3-fmath','depth',9,5,943.1095,0.7272562,343,400,0.02,2047,11,1,1,1,5277233152,5799866368,6391087104,6532190208,6529126400,4344147968
'bosch','xgboost-depthwise-O3-fmath','depth',10,5,996.9276,0.7256541,338,400,0.02,4095,12,1,1,1,5744914432,6421155840,7224336384,7244558336,7249047552,4679757824
'bosch','xgboost-lossguide-O3-fmath','depth',1,4,1234.993,0.7145333,1920,2000,0.02,7,3,1,1,1,2581442560,2581241856,2589831168,2589585408,2591600640,2575343616
'bosch','xgboost-lossguide-O3-fmath','depth',2,4,976.5083,0.7198081,1425,1500,0.02,15,4,1,1,1,3434598400,3440418816,3440168960,3440705536,3443208192,2612064256
'bosch','xgboost-lossguide-O3-fmath','depth',3,4,767.8384,0.7214592,977,1000,0.02,31,5,1,1,1,3529781248,3548807168,3539017728,3549806592,3551584256,2684530688
'bosch','xgboost-lossguide-O3-fmath','depth',4,4,881.8811,0.7223834,723,1000,0.02,63,6,1,1,1,3660447744,3755896832,3757178880,3758174208,3753123840,2821881856
'bosch','xgboost-lossguide-O3-fmath','depth',5,4,583.1034,0.7191517,399,500,0.02,127,7,1,1,1,3850719232,3953299456,4097449984,4096557056,4098179072,3023306752
'bosch','xgboost-lossguide-O3-fmath','depth',6,4,571.8578,0.7250211,328,400,0.02,255,8,1,1,1,4113915904,4301697024,4487008256,4523843584,4508688384,3251249152
'bosch','xgboost-lossguide-O3-fmath','depth',7,4,684.216,0.7248398,391,400,0.02,511,9,1,1,1,4391813120,4705169408,5001826304,5014093824,4998713344,3519746048
'bosch','xgboost-lossguide-O3-fmath','depth',8,4,773.4294,0.7228884,308,400,0.02,1023,10,1,1,1,4733763584,5198442496,5702017024,5704110080,5695356928,3957604352
'bosch','xgboost-lossguide-O3-fmath','depth',9,4,896.5136,0.7272562,343,400,0.02,2047,11,1,1,1,5272559616,5795180544,6386348032,6527594496,6524370944,4341817344
'bosch','xgboost-lossguide-O3-fmath','depth',10,4,977.8351,0.7256541,338,400,0.02,4095,12,1,1,1,5740609536,6417018880,7219924992,7240110080,7244439552,4677779456
'bosch','xgboost-depthwise-O3-fmath','depth',1,4,1245.427,0.7134534,1999,2000,0.02,7,3,1,1,1,2577420288,2581151744,2589806592,2589495296,2591510528,2575253504
'bosch','xgboost-depthwise-O3-fmath','depth',2,4,968.7751,0.7199073,1402,1500,0.02,15,4,1,1,1,3435175936,3440959488,3440742400,3441344512,3443736576,2612162560
'bosch','xgboost-depthwise-O3-fmath','depth',3,4,770.9112,0.7198976,955,1000,0.02,31,5,1,1,1,3529990144,3549093888,3546804224,3550097408,3552268288,2685075456
'bosch','xgboost-depthwise-O3-fmath','depth',4,4,882.2318,0.7223834,723,1000,0.02,63,6,1,1,1,3660460032,3755950080,3756974080,3758096384,3753050112,2822062080
'bosch','xgboost-depthwise-O3-fmath','depth',5,4,591.0751,0.7191517,399,500,0.02,127,7,1,1,1,3850407936,3952918528,4097052672,4096172032,4098326528,3023024128
'bosch','xgboost-depthwise-O3-fmath','depth',6,4,578.6116,0.7250211,328,400,0.02,255,8,1,1,1,4113645568,4301651968,4487380992,4524228608,4509003776,3251347456
'bosch','xgboost-depthwise-O3-fmath','depth',7,4,688.2373,0.7248398,391,400,0.02,511,9,1,1,1,4390739968,4704104448,5001568256,5013716992,4998426624,3520536576
'bosch','xgboost-depthwise-O3-fmath','depth',8,4,775.4307,0.7228884,308,400,0.02,1023,10,1,1,1,4733755392,5198528512,5701885952,5703667712,5695029248,3957239808
'bosch','xgboost-depthwise-O3-fmath','depth',9,4,907.3724,0.7272562,343,400,0.02,2047,11,1,1,1,5272481792,5795139584,6386208768,6527434752,6524014592,4333658112
'bosch','xgboost-depthwise-O3-fmath','depth',10,4,976.7826,0.7256541,338,400,0.02,4095,12,1,1,1,5806272512,6482513920,7284285440,7302668288,7306805248,4737880064
'bosch','xgboost-lossguide-O3-fmath','depth',1,3,1409.043,0.7145333,1920,2000,0.02,7,3,1,1,1,2578436096,2578251776,2586882048,2586570752,2589097984,2572840960
'bosch','xgboost-lossguide-O3-fmath','depth',2,3,1114.061,0.7198081,1425,1500,0.02,15,4,1,1,1,3429826560,3435634688,3435376640,3435913216,3438415872,2609577984
'bosch','xgboost-lossguide-O3-fmath','depth',3,3,889.2153,0.7214592,977,1000,0.02,31,5,1,1,1,3525586944,3544600576,3534811136,3545600000,3547373568,2682097664
'bosch','xgboost-lossguide-O3-fmath','depth',4,3,984.347,0.7223834,723,1000,0.02,63,6,1,1,1,3658407936,3752947712,3753574400,3754426368,3749376000,2819280896
'bosch','xgboost-lossguide-O3-fmath','depth',5,3,644.3801,0.7191517,399,500,0.02,127,7,1,1,1,3844591616,3947020288,4091297792,4090511360,4092657664,3019919360
'bosch','xgboost-lossguide-O3-fmath','depth',6,3,630.2442,0.7250211,328,400,0.02,255,8,1,1,1,4107350016,4295389184,4481089536,4517937152,4502708224,3247886336
'bosch','xgboost-lossguide-O3-fmath','depth',7,3,733.0217,0.7248398,391,400,0.02,511,9,1,1,1,4384690176,4698062848,4995731456,5007892480,4992610304,3516960768
'bosch','xgboost-lossguide-O3-fmath','depth',8,3,829.2784,0.7228884,308,400,0.02,1023,10,1,1,1,4727189504,5192060928,5695508480,5697503232,5688774656,3952603136
'bosch','xgboost-lossguide-O3-fmath','depth',9,3,949.2153,0.7272562,343,400,0.02,2047,11,1,1,1,5266112512,5788762112,6379913216,6521282560,6518075392,4338065408
'bosch','xgboost-lossguide-O3-fmath','depth',10,3,1058.64,0.7256541,338,400,0.02,4095,12,1,1,1,5733646336,6410129408,7213559808,7233679360,7238238208,4673359872
'bosch','xgboost-depthwise-O3-fmath','depth',1,3,1377.559,0.7134534,1999,2000,0.02,7,3,1,1,1,2575036416,2578784256,2587414528,2587103232,2589622272,2573365248
'bosch','xgboost-depthwise-O3-fmath','depth',2,3,1086.859,0.7199073,1402,1500,0.02,15,4,1,1,1,3429830656,3435610112,3435319296,3435986944,3438370816,2609348608
'bosch','xgboost-depthwise-O3-fmath','depth',3,3,853.1898,0.7198976,955,1000,0.02,31,5,1,1,1,3525029888,3544047616,3541753856,3545047040,3547213824,2682171392
'bosch','xgboost-depthwise-O3-fmath','depth',4,3,970.2325,0.7223834,723,1000,0.02,63,6,1,1,1,3658588160,3752931328,3753619456,3754737664,3749687296,2819702784
'bosch','xgboost-depthwise-O3-fmath','depth',5,3,633.5125,0.7191517,399,500,0.02,127,7,1,1,1,3844784128,3947294720,4091199488,4090511360,4092661760,3019677696
'bosch','xgboost-depthwise-O3-fmath','depth',6,3,611.9084,0.7250211,328,400,0.02,255,8,1,1,1,4107407360,4295458816,4481261568,4518109184,4502880256,3248087040
'bosch','xgboost-depthwise-O3-fmath','depth',7,3,717.0511,0.7248398,391,400,0.02,511,9,1,1,1,4384948224,4698345472,4996030464,5008191488,4992901120,3517251584
