Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree
'higgs','lightgbm-na','depth',2,5,466.920629882812,0.831867457377,1114,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,5,376.724937011719,0.835613108714,789,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,5,264.824834716797,0.837960960363,499,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,5,255.477874023437,0.839808319424,400,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,5,260.307247070312,0.842203980548,323,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,5,243.961606933594,0.842442575713,247,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,5,247.006588134766,0.843894182777,203,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,5,257.419100097656,0.844493802856,174,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,5,255.085532958984,0.844148830395,148,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,5,234.971605712891,0.843892272822,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,5,237.002233886719,0.843955219496,199,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,5,238.321576904297,0.844397698793,200,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,5,241.427889160156,0.844644171321,200,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,5,214.035264892578,0.835836248487,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,5,220.154049072266,0.835882278012,400,400,0.25,63,6,1,0.8,1
