Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree
'bosch','xgboost-exact','depth',2,20,2581.065035888672,0.719787795541,561,800,0.02,63,6,1,1,1
'bosch','xgboost-exact','depth',3,20,1919.135004150391,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',1,20,2282.464945068359,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',2,20,1924.403148925781,0.716849949964,305,400,0.02,1023,10,25,1,1
'bosch','xgboost-exact','sampling',1,20,2644.007490234375,0.721235672934,656,750,0.04,63,6,1,1,1
'bosch','xgboost-exact','sampling',2,20,2805.414437011719,0.721105879974,546,750,0.04,63,6,1,0.6,1
'bosch','xgboost-exact','depth',1,10,4278.641904052734,0.709229204389,1984,2000,0.02,7,3,1,1,1
'bosch','xgboost-exact','depth',2,10,3392.209324462890,0.719787795541,561,800,0.02,63,6,1,1,1
'bosch','xgboost-exact','depth',3,10,2905.636188964844,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',1,10,2250.559333984375,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',2,10,2642.547529052734,0.716849949964,305,400,0.02,1023,10,25,1,1
'bosch','xgboost-exact','sampling',1,10,3160.895658935547,0.721235672934,656,750,0.04,63,6,1,1,1
'bosch','xgboost-exact','sampling',2,10,3473.948745849609,0.721105879974,546,750,0.04,63,6,1,0.6,1
'bosch','xgboost-exact','depth',1,5,8477.661761230469,0.709229204389,1984,2000,0.02,7,3,1,1,1
'bosch','xgboost-exact','depth',2,5,6360.945575683594,0.719787795541,561,800,0.02,63,6,1,1,1
'bosch','xgboost-exact','depth',3,5,4217.530535888672,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',1,5,4649.373121826172,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',2,5,5925.296859130859,0.716849949964,305,400,0.02,1023,10,25,1,1
'bosch','xgboost-exact','sampling',1,5,6753.794311035156,0.721235672934,656,750,0.04,63,6,1,1,1
'bosch','xgboost-exact','sampling',2,5,6040.529927001953,0.721105879974,546,750,0.04,63,6,1,0.6,1
'bosch','xgboost-exact','depth',1,4,8845.653751953125,0.709229204389,1984,2000,0.02,7,3,1,1,1
'bosch','xgboost-exact','depth',2,4,7809.450920898437,0.719787795541,561,800,0.02,63,6,1,1,1
'bosch','xgboost-exact','depth',3,4,6340.435590820312,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',1,4,9365.435643798828,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',2,4,9312.502429931641,0.716849949964,305,400,0.02,1023,10,25,1,1
'bosch','xgboost-exact','sampling',1,4,10486.437489990234,0.721235672934,656,750,0.04,63,6,1,1,1
'bosch','xgboost-exact','sampling',2,4,11293.879673095704,0.721105879974,546,750,0.04,63,6,1,0.6,1
'bosch','xgboost-exact','depth',1,3,13026.458093261719,0.709229204389,1984,2000,0.02,7,3,1,1,1
'bosch','xgboost-exact','depth',2,3,8106.957478027343,0.719787795541,561,800,0.02,63,6,1,1,1
'bosch','xgboost-exact','depth',3,3,8111.268733154297,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',1,3,12067.359995849609,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',2,3,12079.643018798828,0.716849949964,305,400,0.02,1023,10,25,1,1
'bosch','xgboost-exact','sampling',1,3,9604.306872802734,0.721235672934,656,750,0.04,63,6,1,1,1
'bosch','xgboost-exact','sampling',2,3,8496.514345947266,0.721105879974,546,750,0.04,63,6,1,0.6,1
'bosch','xgboost-exact','depth',1,2,16176.013102294923,0.709229204389,1984,2000,0.02,7,3,1,1,1
'bosch','xgboost-exact','depth',2,2,11529.914354003906,0.719787795541,561,800,0.02,63,6,1,1,1
'bosch','xgboost-exact','depth',3,2,9406.454359863281,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',1,2,17484.701226806639,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',2,2,17408.489297851564,0.716849949964,305,400,0.02,1023,10,25,1,1
'bosch','xgboost-exact','sampling',1,2,19533.261845214845,0.721235672934,656,750,0.04,63,6,1,1,1
'bosch','xgboost-exact','sampling',2,2,20877.785579833984,0.721105879974,546,750,0.04,63,6,1,0.6,1
'bosch','xgboost-exact','depth',1,1,35185.974343994138,0.709229204389,1984,2000,0.02,7,3,1,1,1
'bosch','xgboost-exact','depth',2,1,22591.576876953124,0.719787795541,561,800,0.02,63,6,1,1,1
'bosch','xgboost-exact','depth',3,1,18204.915544921874,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',1,1,33207.734440185544,0.726110059472,310,400,0.02,1023,10,1,1,1
'bosch','xgboost-exact','hessian',2,1,33295.069889160157,0.716849949964,305,400,0.02,1023,10,25,1,1
'bosch','xgboost-exact','sampling',1,1,27074.313143066407,0.721235672934,656,750,0.04,63,6,1,1,1
'bosch','xgboost-exact','sampling',2,1,22867.516385986328,0.721105879974,546,750,0.04,63,6,1,0.6,1
'higgs','xgboost-exact','depth',1,40,10180.814439941407,0.827654884330,2000,2000,0.25,7,3,1,1,1
'higgs','xgboost-exact','depth',2,40,3576.640572021484,0.836739114318,500,500,0.25,63,6,1,1,1
'higgs','xgboost-exact','depth',3,40,3714.510526855469,0.844771707793,250,250,0.25,1023,10,1,1,1
'higgs','xgboost-exact','hessian',1,40,2845.896872802734,0.843903504242,200,200,0.25,1023,10,1,1,1
'higgs','xgboost-exact','hessian',2,40,2645.014389160156,0.843515545346,200,200,0.25,1023,10,25,1,1
'higgs','xgboost-exact','sampling',1,40,3036.673727050781,0.834812596231,400,400,0.25,63,6,1,1,1
'higgs','xgboost-exact','sampling',2,40,3147.840699951172,0.834249422396,400,400,0.25,63,6,1,0.6,1
'higgs','xgboost-exact','depth',1,20,17760.409429931642,0.827654884330,2000,2000,0.25,7,3,1,1,1
'higgs','xgboost-exact','depth',2,20,9354.221774169922,0.836739114318,500,500,0.25,63,6,1,1,1
'higgs','xgboost-exact','depth',3,20,8544.804968017577,0.844771707793,250,250,0.25,1023,10,1,1,1
'higgs','xgboost-exact','hessian',1,20,4291.466929443360,0.843903504242,200,200,0.25,1023,10,1,1,1
'higgs','xgboost-exact','hessian',2,20,6405.670504882813,0.843515545346,200,200,0.25,1023,10,25,1,1
'higgs','xgboost-exact','sampling',1,20,6749.175066162109,0.834812596231,400,400,0.25,63,6,1,1,1
'higgs','xgboost-exact','sampling',2,20,7016.393019042969,0.834249422396,400,400,0.25,63,6,1,0.6,1
'reput','xgboost-lossguide','leaves',1,10,9675.541937744141,0.642954916698,1987,2000,0.25,7,0,1,1,1
'reput','xgboost-lossguide','leaves',2,10,9007.237777832031,0.632240612132,1232,1250,0.25,15,0,1,1,1
'reput','xgboost-lossguide','leaves',3,10,11298.585042236327,0.631327442952,868,1000,0.25,31,0,1,1,1
'reput','xgboost-lossguide','leaves',4,10,8263.633027099610,0.628823325752,330,400,0.25,63,0,1,1,1
'reput','xgboost-lossguide','leaves',5,10,7642.880037109375,0.628715810165,117,200,0.25,127,0,1,1,1
'reput','xgboost-lossguide','depth',1,10,9661.231906982423,0.655945973328,2000,2000,0.25,7,3,1,1,1
'reput','xgboost-lossguide','depth',2,10,8819.494986816406,0.653896952755,1249,1250,0.25,15,4,1,1,1
'reput','xgboost-lossguide','depth',3,10,11273.406887207031,0.655466934102,1095,1100,0.25,31,5,1,1,1
'reput','xgboost-lossguide','depth',4,10,14139.985011718751,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-lossguide','depth',5,10,18615.846304931641,0.660428721153,888,900,0.25,127,7,1,1,1
'reput','xgboost-lossguide','hessian',1,10,14118.258734130859,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-lossguide','hessian',2,10,13115.703044921875,0.663680604671,995,1000,0.25,63,6,5,1,1
'reput','xgboost-lossguide','hessian',3,10,10959.893655029296,0.657827736355,999,1000,0.25,63,6,25,1,1
'reput','xgboost-lossguide','hessian',4,10,11455.161903808594,0.635526722589,990,1000,0.25,63,6,125,1,1
'reput','xgboost-lossguide','sampling',1,10,14201.364932861328,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-lossguide','sampling',2,10,17119.937368896484,0.655599222628,982,1000,0.25,63,6,1,0.8,1
'reput','xgboost-lossguide','sampling',3,10,13249.625505126953,0.647187919218,975,1000,0.25,63,6,1,0.6,1
'reput','xgboost-lossguide','sampling',4,10,12077.113648925781,0.627176457857,939,1000,0.25,63,6,1,0.4,1
'reput','xgboost-depthwise','depth',1,10,10715.550072021484,0.649957343481,1959,2000,0.25,7,3,1,1,1
'reput','xgboost-depthwise','depth',2,10,9175.354351074218,0.652688409189,1250,1250,0.25,15,4,1,1,1
'reput','xgboost-depthwise','depth',3,10,10661.019419921875,0.654895259122,1099,1100,0.25,31,5,1,1,1
'reput','xgboost-depthwise','depth',4,10,14330.952531005860,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-depthwise','depth',5,10,18015.839985839844,0.660428721153,888,900,0.25,127,7,1,1,1
'reput','xgboost-depthwise','hessian',1,10,16139.311314941406,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-depthwise','hessian',2,10,13384.781156982423,0.663680604671,995,1000,0.25,63,6,5,1,1
'reput','xgboost-depthwise','hessian',3,10,11109.832442871093,0.657827736355,999,1000,0.25,63,6,25,1,1
'reput','xgboost-depthwise','hessian',4,10,12110.742480224610,0.635526722589,990,1000,0.25,63,6,125,1,1
'reput','xgboost-depthwise','sampling',1,10,14941.401845947266,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-depthwise','sampling',2,10,14303.514332031251,0.655599222628,982,1000,0.25,63,6,1,0.8,1
'reput','xgboost-depthwise','sampling',3,10,13650.301196044922,0.647187919218,975,1000,0.25,63,6,1,0.6,1
'reput','xgboost-depthwise','sampling',4,10,12475.591781982423,0.627176457857,939,1000,0.25,63,6,1,0.4,1
'reput','xgboost-lossguide','leaves',1,5,15052.934389160157,0.642954916698,1987,2000,0.25,7,0,1,1,1
'reput','xgboost-lossguide','leaves',2,5,10211.404232177734,0.632240612132,1232,1250,0.25,15,0,1,1,1
'reput','xgboost-lossguide','leaves',3,5,11124.486800048828,0.631327442952,868,1000,0.25,31,0,1,1,1
'reput','xgboost-lossguide','leaves',4,5,7331.016966064453,0.628823325752,330,400,0.25,63,0,1,1,1
'reput','xgboost-lossguide','leaves',5,5,6467.016947021484,0.628715810165,117,200,0.25,127,0,1,1,1
'reput','xgboost-lossguide','depth',1,5,13353.175060058593,0.655945973328,2000,2000,0.25,7,3,1,1,1
'reput','xgboost-lossguide','depth',2,5,10156.544316894531,0.653896952755,1249,1250,0.25,15,4,1,1,1
'reput','xgboost-lossguide','depth',3,5,11607.516856933593,0.655466934102,1095,1100,0.25,31,5,1,1,1
'reput','xgboost-lossguide','depth',4,5,14707.928000976563,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-lossguide','depth',5,5,20703.931777099609,0.660428721153,888,900,0.25,127,7,1,1,1
'reput','xgboost-lossguide','hessian',1,5,13295.702575927735,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-lossguide','hessian',2,5,12534.121203125000,0.663680604671,995,1000,0.25,63,6,5,1,1
'reput','xgboost-lossguide','hessian',3,5,10419.788745849610,0.657827736355,999,1000,0.25,63,6,25,1,1
'reput','xgboost-lossguide','hessian',4,5,11316.186947021484,0.635526722589,990,1000,0.25,63,6,125,1,1
'reput','xgboost-lossguide','sampling',1,5,13575.891907958985,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-lossguide','sampling',2,5,13801.106781982422,0.655599222628,982,1000,0.25,63,6,1,0.8,1
'reput','xgboost-lossguide','sampling',3,5,12232.505534912108,0.647187919218,975,1000,0.25,63,6,1,0.6,1
'reput','xgboost-lossguide','sampling',4,5,12437.628055175781,0.627176457857,939,1000,0.25,63,6,1,0.4,1
'reput','xgboost-depthwise','depth',1,5,13994.050997314453,0.649957343481,1959,2000,0.25,7,3,1,1,1
'reput','xgboost-depthwise','depth',2,5,10123.126276123046,0.652688409189,1250,1250,0.25,15,4,1,1,1
'reput','xgboost-depthwise','depth',3,5,11577.056286132813,0.654895259122,1099,1100,0.25,31,5,1,1,1
'reput','xgboost-depthwise','depth',4,5,13339.762561035157,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-depthwise','depth',5,5,15734.094458984375,0.660428721153,888,900,0.25,127,7,1,1,1
'reput','xgboost-depthwise','hessian',1,5,13804.778061279298,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-depthwise','hessian',2,5,17038.828017089843,0.663680604671,995,1000,0.25,63,6,5,1,1
'reput','xgboost-depthwise','hessian',3,5,15338.065610595702,0.657827736355,999,1000,0.25,63,6,25,1,1
'reput','xgboost-depthwise','hessian',4,5,11996.426196289063,0.635526722589,990,1000,0.25,63,6,125,1,1
'reput','xgboost-depthwise','sampling',1,5,13871.954989990234,0.660950957973,967,1000,0.25,63,6,1,1,1
'reput','xgboost-depthwise','sampling',2,5,12706.525701171875,0.655599222628,982,1000,0.25,63,6,1,0.8,1
'reput','xgboost-depthwise','sampling',3,5,11583.797592041015,0.647187919218,975,1000,0.25,63,6,1,0.6,1
'reput','xgboost-depthwise','sampling',4,5,10235.283732910157,0.627176457857,939,1000,0.25,63,6,1,0.4,1
'reput','xgboost-exact','depth',1,40,33747.393203125001,0.654937798834,993,1000,0.25,63,6,1,1,1
'reput','xgboost-exact','hessian',1,40,18153.098577636720,0.657354448835,1000,1000,0.25,63,6,25,1,1
'reput','xgboost-exact','sampling',1,40,17554.076243896485,0.641857084561,972,1000,0.25,63,6,1,0.6,1
'reput','xgboost-exact','depth',1,20,34185.253773681638,0.654937798834,993,1000,0.25,63,6,1,1,1
'reput','xgboost-exact','hessian',1,20,53072.480061035159,0.657354448835,1000,1000,0.25,63,6,25,1,1
'reput','xgboost-exact','sampling',1,20,33778.453221191405,0.641857084561,972,1000,0.25,63,6,1,0.6,1
'bosch','lightgbm-na','leaves',1,40,454.453067138672,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,40,380.075539794922,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,40,230.224935058594,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,40,185.378089355469,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,40,179.172446289062,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,40,187.984301025391,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,40,209.443043945312,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,40,221.532404052734,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,40,125.879280029297,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,40,150.277499023438,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,40,442.066194091797,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,40,362.513695068359,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,40,264.393000976563,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,40,233.734317138672,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,40,167.628628906250,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,40,147.624924804688,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,40,158.684266845703,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,40,170.183590820313,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,40,185.737723876953,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,40,212.018001708984,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,40,175.593097167969,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,40,177.069331787109,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,40,173.704349853516,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,40,168.810567871094,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,40,215.971845214844,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,40,212.019289062500,0.723145908452,654,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,40,193.200485107422,0.724161303224,300,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,40,203.109967285156,0.714469455835,413,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,20,482.930617675781,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,20,416.166222167969,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,20,254.242489990234,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,20,209.839910156250,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,20,206.789384033203,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,20,217.939976074219,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,20,246.405622802734,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,20,255.953689208984,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,20,139.643719970703,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,20,152.456919189453,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,20,446.545025878906,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,20,384.000578857422,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,20,279.545565917969,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,20,253.968157714844,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,20,182.224322998047,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,20,159.526187255859,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,20,168.559893066406,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,20,186.355617919922,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,20,203.514927734375,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,20,229.830710205078,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,20,194.080036132812,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,20,193.402353027344,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,20,185.555020996094,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,20,179.824389892578,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,20,223.094936035156,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,20,224.573064941406,0.719963530584,261,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,20,203.797409423828,0.716732338439,710,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,20,223.145000000000,0.711941005959,285,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,10,475.720614990234,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,10,413.000522216797,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,10,259.750533935547,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,10,218.706891845703,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,10,216.099327880859,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,10,227.126875000000,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,10,254.983072998047,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,10,261.823080810547,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,10,137.122476806641,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,10,142.726859863281,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,10,452.611255859375,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,10,374.001951904297,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,10,275.766205078125,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,10,248.941190429688,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,10,181.986190185547,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,10,166.325616210938,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,10,179.738779296875,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,10,191.731888916016,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,10,209.181214111328,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,10,240.227539062500,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,10,200.825579101563,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,10,200.918822021484,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,10,202.171235839844,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,10,186.580614990234,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,10,237.440579833984,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,10,230.563650146484,0.718516254712,412,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,10,204.058655273437,0.717199388943,208,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,10,233.205216552734,0.715133992456,701,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,5,688.046201904297,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,5,608.059957031250,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,5,381.337440917969,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,5,323.639906982422,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,5,318.783063232422,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,5,333.504283935547,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,5,373.249282714844,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,5,375.940636230469,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,5,195.003108886719,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,5,202.765090087891,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,5,682.472482421875,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,5,572.761798095703,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,5,432.638672851562,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,5,388.359909667969,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,5,285.321188964844,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,5,259.865651123047,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,5,283.712549072266,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,5,300.048553955078,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,5,331.900596923828,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,5,370.935587646484,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,5,300.520621093750,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,5,306.140588867187,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,5,310.874318115234,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,5,288.299935058594,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,5,347.814342041016,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,5,347.991196044922,0.723813533399,249,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,5,319.607437011719,0.717604110494,402,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,5,374.237453857422,0.714238719449,249,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,4,853.950614013672,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,4,757.576135253906,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,4,495.794916015625,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,4,414.406104003906,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,4,403.688610839844,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,4,425.893060791016,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,4,470.301826171875,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,4,479.340501953125,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,4,243.779230957031,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,4,253.374922851563,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,4,832.238669189453,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,4,693.499289794922,0.715481673747,1494,1500,0.02,15,4,1,1,1
